,Year_Birth,Education,Income,Kidhome,Teenhome
0,-0.9833799054248183,0,-0.2812912992271585,0.961039575088237,0.9603763415481862
1,0.6152024688337605,0,0.10261553761315116,2.831568709742737,0.9603763415481862
2,0.2954859939820448,0,0.4812149066630418,0.961039575088237,-0.873725844566395
3,0.8549898249725474,0,-0.8327828582886022,0.961039575088237,-0.873725844566395
4,-0.1840887182955289,1,0.2427783429171203,-0.9094895595662627,0.9603763415481862
5,-0.9833799054248183,1,-0.32143972493210243,0.961039575088237,0.9603763415481862
6,-0.2640178370084578,0,-0.509227066484509,0.961039575088237,0.9603763415481862
7,0.9349189436854763,0,0.5154851691162313,-0.9094895595662627,-0.873725844566395
8,-0.2640178370084578,1,0.08218464009734458,0.961039575088237,0.9603763415481862
9,-1.7826710925541078,1,1.0055128269918547,-0.9094895595662627,-0.873725844566395
10,0.3754151126949737,0,-1.0600908605384838,-0.9094895595662627,-0.873725844566395
11,-0.1840887182955289,1,-0.08306023073231449,-0.9094895595662627,0.9603763415481862
12,0.45534423140790264,0,-1.1727461446060876,-0.9094895595662627,-0.873725844566395
13,0.6951315875466895,0,-0.684972733802739,0.961039575088237,-0.873725844566395
14,-0.6636634305731025,1,0.3986067386347456,-0.9094895595662627,0.9603763415481862
15,0.3754151126949737,1,-0.1837309101118754,0.961039575088237,0.9603763415481862
16,0.45534423140790264,1,-0.5086849057962404,0.961039575088237,0.9603763415481862
17,1.4144936559630499,1,-0.6731593377530967,0.961039575088237,-0.873725844566395
18,1.254635418537192,0,0.921991546225422,-0.9094895595662627,-0.873725844566395
19,-2.0224584486928947,1,-0.08625612531579262,-0.9094895595662627,-0.873725844566395
20,-6.1787726217652,0,0.33052277009743486,-0.9094895595662627,0.9603763415481862
21,0.3754151126949737,0,0.2407523740293797,-0.9094895595662627,0.9603763415481862
22,1.1747062998242632,0,-0.9136218703867587,-0.9094895595662627,-0.873725844566395
23,-0.9034507867118894,1,0.8909742479018441,-0.9094895595662627,0.9603763415481862
24,1.4144936559630499,0,-0.37696839332003484,0.961039575088237,-0.873725844566395
25,-0.1840887182955289,1,0.43493150474874254,-0.9094895595662627,0.9603763415481862
26,-0.5837343118601737,1,-0.41049675167348837,0.961039575088237,0.9603763415481862
27,-0.10415959958259996,0,-0.7478633736418978,-0.9094895595662627,-0.873725844566395
28,1.254635418537192,0,-0.7602759999259423,0.961039575088237,-0.873725844566395
29,0.7750607062596184,1,0.9672762310823843,-0.9094895595662627,-0.873725844566395
30,-0.10415959958259996,1,0.38773499009630663,-0.9094895595662627,0.9603763415481862
31,-0.5837343118601737,1,-0.7470358652229615,-0.9094895595662627,-0.873725844566395
32,1.254635418537192,0,-1.1316560713899404,0.961039575088237,-0.873725844566395
33,-0.8235216679989604,0,-0.022138490234762755,-0.9094895595662627,0.9603763415481862
34,-0.9833799054248183,0,0.7631099297896524,-0.9094895595662627,0.9603763415481862
35,-1.8626002112670368,0,-0.5766832700143508,-0.9094895595662627,-0.873725844566395
36,1.334564537250121,1,0.7092362782395926,-0.9094895595662627,-0.873725844566395
37,-1.462954617702392,1,-0.04165627501243273,0.961039575088237,0.9603763415481862
38,0.21555687526911582,0,-0.36840796140000415,2.831568709742737,0.9603763415481862
39,-1.303096380276534,1,0.4057975014475714,-0.9094895595662627,-0.873725844566395
40,0.6951315875466895,0,-1.1727461446060876,0.961039575088237,-0.873725844566395
41,0.45534423140790264,0,-0.6355505068510952,-0.9094895595662627,-0.873725844566395
42,0.6152024688337605,1,0.4307083583348607,-0.9094895595662627,0.9603763415481862
43,-0.42387607443431574,0,-0.04873289873299143,-0.9094895595662627,0.9603763415481862
44,0.6152024688337605,0,-1.0331254999903872,-0.9094895595662627,-0.873725844566395
45,-0.7435925492860315,1,0.4487423349130587,-0.9094895595662627,0.9603763415481862
46,-0.5837343118601737,1,0.8995632145949416,-0.9094895595662627,-0.873725844566395
47,0.5352733501208315,0,-0.500581030245278,0.961039575088237,-0.873725844566395
48,-0.3439469557213868,1,-0.10857031785400595,-0.9094895595662627,0.9603763415481862
49,-0.024230480869671014,1,0.628283127049169,-0.9094895595662627,-0.873725844566395
50,-0.8235216679989604,1,-0.5502600701545227,0.961039575088237,0.9603763415481862
51,-0.8235216679989604,1,0.01584129271710674,0.961039575088237,0.9603763415481862
52,-0.7435925492860315,1,0.7499553994058719,0.961039575088237,0.9603763415481862
53,-0.10415959958259996,1,1.3203655130105834,-0.9094895595662627,2.7944785276627675
54,1.0947771811113343,1,-0.491193089906311,0.961039575088237,-0.873725844566395
55,-0.024230480869671014,1,1.6228341075183346,-0.9094895595662627,-0.873725844566395
56,-2.1823166861187526,1,0.4700863451670019,-0.9094895595662627,-0.873725844566395
57,-0.7435925492860315,1,0.3408523579476052,0.961039575088237,0.9603763415481862
58,-0.10415959958259996,1,0.775008930158495,-0.9094895595662627,-0.873725844566395
59,-0.10415959958259996,1,-0.21623201663492525,0.961039575088237,-0.873725844566395
60,0.6152024688337605,1,0.33100786123956993,0.961039575088237,2.7944785276627675
61,-0.024230480869671014,1,-0.1591910052744541,0.961039575088237,-0.873725844566395
62,-1.542883736415321,0,0.8531371388153084,-0.9094895595662627,-0.873725844566395
63,1.5743518933889078,0,-0.6824331389997966,0.961039575088237,-0.873725844566395
64,0.6152024688337605,1,0.4307083583348607,-0.9094895595662627,0.9603763415481862
65,-0.9833799054248183,1,0.8661204605606884,-0.9094895595662627,0.9603763415481862
66,0.7750607062596184,1,0.045203574202812,0.961039575088237,0.9603763415481862
67,-5.619268790774697,0,-0.3412428574404401,0.961039575088237,-0.873725844566395
68,-1.1432381428506762,0,-0.4909077421756433,0.961039575088237,0.9603763415481862
69,-0.9034507867118894,1,0.2670329000238739,-0.9094895595662627,0.9603763415481862
70,-0.42387607443431574,1,1.0277984847570012,-0.9094895595662627,-0.873725844566395
71,-0.2640178370084578,1,-0.7426129753976123,2.831568709742737,0.9603763415481862
72,0.8549898249725474,1,-0.25492516891346395,0.961039575088237,-0.873725844566395
73,1.334564537250121,0,-0.5195851891077461,-0.9094895595662627,-0.873725844566395
74,0.6152024688337605,0,-0.04490923914204439,-0.9094895595662627,0.9603763415481862
75,-1.1432381428506762,1,0.051024667908432866,-0.9094895595662627,2.7944785276627675
76,1.254635418537192,0,-1.1727461446060876,0.961039575088237,-0.873725844566395
77,-1.0633090241377472,0,0.962996015122369,-0.9094895595662627,-0.873725844566395
78,0.45534423140790264,1,-0.3514297714252766,0.961039575088237,0.9603763415481862
79,-0.1840887182955289,1,0.43493150474874254,-0.9094895595662627,0.9603763415481862
80,-1.2231672615636051,0,0.6858662990979087,-0.9094895595662627,-0.873725844566395
81,-0.9034507867118894,0,-0.6195424991606377,-0.9094895595662627,0.9603763415481862
82,0.45534423140790264,0,0.7671618675651336,-0.9094895595662627,0.9603763415481862
83,0.6152024688337605,0,-0.2855144456410403,0.961039575088237,-0.873725844566395
84,0.45534423140790264,1,0.7536934546776186,-0.9094895595662627,-0.873725844566395
85,0.21555687526911582,0,-0.6108964629214068,0.961039575088237,-0.873725844566395
86,0.6951315875466895,0,-0.9298010867156167,0.961039575088237,0.9603763415481862
87,0.05569863784325793,1,0.7159990194564168,-0.9094895595662627,0.9603763415481862
88,0.21555687526911582,0,-0.8452240193457136,0.961039575088237,-0.873725844566395
89,1.4944227746759788,0,-0.28294631606503107,0.961039575088237,-0.873725844566395
90,-1.7027419738411789,1,0.08361137875068303,-0.9094895595662627,0.9603763415481862
91,0.3754151126949737,0,-0.1980553661913934,0.961039575088237,0.9603763415481862
92,0.21555687526911582,0,-0.7145062239268449,0.961039575088237,-0.873725844566395
93,0.5352733501208315,0,0.3139440669456421,-0.9094895595662627,0.9603763415481862
94,0.3754151126949737,0,-0.02616189323717718,-0.9094895595662627,0.9603763415481862
95,-0.42387607443431574,1,-0.35045958914100644,-0.9094895595662627,0.9603763415481862
96,1.4944227746759788,1,-1.0734736691067985,-0.9094895595662627,-0.873725844566395
97,-1.1432381428506762,0,0.2916869439535623,-0.9094895595662627,0.9603763415481862
98,0.6951315875466895,0,0.34927011600230207,0.961039575088237,0.9603763415481862
99,0.13562775655618686,1,-0.17705377321425145,0.961039575088237,-0.873725844566395
100,-1.383025498989463,1,0.08024427552880428,0.961039575088237,2.7944785276627675
202,-0.5837343118601737,1,-0.09852607773450327,0.961039575088237,0.9603763415481862
203,0.3754151126949737,0,-0.052128536727936936,-0.9094895595662627,0.9603763415481862
204,1.6542810121018368,0,-0.8105542700695892,-0.9094895595662627,-0.873725844566395
205,0.21555687526911582,1,0.2979645940282515,0.961039575088237,0.9603763415481862
206,0.8549898249725474,0,-0.40387668432199797,-0.9094895595662627,-0.873725844566395
207,0.9349189436854763,0,-0.2157183907197234,-0.9094895595662627,-0.873725844566395
208,1.1747062998242632,0,-1.1727461446060876,0.961039575088237,-0.873725844566395
209,0.13562775655618686,0,-0.6669958267706746,0.961039575088237,-0.873725844566395
210,1.254635418537192,1,0.6663770490933055,0.961039575088237,-0.873725844566395
211,0.6152024688337605,0,-0.6767547191595096,0.961039575088237,-0.873725844566395
212,-1.303096380276534,0,0.4270273726092475,-0.9094895595662627,-0.873725844566395
213,-0.9034507867118894,0,0.29827847653198597,-0.9094895595662627,0.9603763415481862
214,0.7750607062596184,0,0.6343324989393241,0.961039575088237,0.9603763415481862
215,-1.2231672615636051,1,-0.07372935993948104,0.961039575088237,0.9603763415481862
216,1.334564537250121,1,0.24257859950565291,0.961039575088237,-0.873725844566395
217,0.7750607062596184,0,-0.4776676074726625,0.961039575088237,-0.873725844566395
218,1.4144936559630499,1,0.523674648986394,-0.9094895595662627,-0.873725844566395
219,1.0148480623984053,0,-0.4694781276024998,0.961039575088237,-0.873725844566395
220,-1.2231672615636051,1,-0.2895378486434547,0.961039575088237,0.9603763415481862
221,0.6152024688337605,0,0.11168959544838368,-0.9094895595662627,-0.873725844566395
222,0.6951315875466895,1,0.82662833463628,-0.9094895595662627,0.9603763415481862
223,-0.8235216679989604,1,-0.9966295252379896,0.961039575088237,0.9603763415481862
224,-1.2231672615636051,0,0.4101347869537203,-0.9094895595662627,0.9603763415481862
225,1.4144936559630499,1,1.115143425114381,-0.9094895595662627,-0.873725844566395
226,-0.5038051931472447,0,0.40822295715824675,-0.9094895595662627,0.9603763415481862
227,-0.42387607443431574,1,0.10038982531394318,-0.9094895595662627,0.9603763415481862
228,1.1747062998242632,0,-0.35536757010849074,0.961039575088237,-0.873725844566395
229,-0.6636634305731025,1,0.7841971270859946,-0.9094895595662627,-0.873725844566395
230,-0.024230480869671014,0,-0.9497468930892883,-0.9094895595662627,-0.873725844566395
231,-0.42387607443431574,0,0.6370433023806671,-0.9094895595662627,-0.873725844566395
232,-1.7027419738411789,0,0.749327634398403,-0.9094895595662627,-0.873725844566395
233,-0.7435925492860315,1,0.9231329371480927,-0.9094895595662627,-0.873725844566395
234,0.9349189436854763,1,-0.5672953296753838,0.961039575088237,-0.873725844566395
235,0.05569863784325793,0,0.8401252822968618,-0.9094895595662627,-0.873725844566395
236,-0.6636634305731025,1,0.20431346882311574,-0.9094895595662627,0.9603763415481862
237,-0.2640178370084578,1,0.8716562065356415,0.961039575088237,0.9603763415481862
238,0.7750607062596184,0,0.5395114480384507,-0.9094895595662627,0.9603763415481862
239,-0.5038051931472447,1,-0.07447126403921703,-0.9094895595662627,0.9603763415481862
240,-1.8626002112670368,1,0.6979650428782188,-0.9094895595662627,0.9603763415481862
241,-0.5038051931472447,1,0.4423220109730357,-0.9094895595662627,0.9603763415481862
242,-1.462954617702392,0,-0.5747429054458105,-0.9094895595662627,-0.873725844566395
243,-0.7435925492860315,0,-0.5806781382436984,-0.9094895595662627,-0.873725844566395
244,0.13562775655618686,1,-0.6102401631408712,0.961039575088237,-0.873725844566395
245,0.05569863784325793,1,-0.39945379449664875,0.961039575088237,0.9603763415481862
246,0.6951315875466895,0,-0.709797986370828,0.961039575088237,-0.873725844566395
247,0.7750607062596184,0,-0.9300578996732176,0.961039575088237,-0.873725844566395
248,0.7750607062596184,0,1.3681897926704882,-0.9094895595662627,-0.873725844566395
249,-0.3439469557213868,0,-0.7409008890136062,-0.9094895595662627,-0.873725844566395
250,-0.3439469557213868,0,-0.7409008890136062,-0.9094895595662627,-0.873725844566395
251,-0.8235216679989604,0,0.05490539704551345,0.961039575088237,0.9603763415481862
252,-1.542883736415321,0,0.8531371388153084,-0.9094895595662627,-0.873725844566395
253,0.5352733501208315,1,17.63640607872374,0.961039575088237,-0.873725844566395
254,0.8549898249725474,1,-0.7320551093629079,0.961039575088237,-0.873725844566395
255,-1.7826710925541078,1,0.785880678696934,-0.9094895595662627,-0.873725844566395
256,0.05569863784325793,1,-0.9123378055987541,2.831568709742737,-0.873725844566395
257,1.4144936559630499,1,1.0164131103033605,-0.9094895595662627,-0.873725844566395
258,1.0148480623984053,1,1.083783709514002,-0.9094895595662627,-0.873725844566395
259,0.9349189436854763,0,-0.6914501272888955,0.961039575088237,-0.873725844566395
260,0.45534423140790264,1,-0.22310889694401656,-0.9094895595662627,0.9603763415481862
261,-1.9425293299799655,1,-0.3092839116056588,-0.9094895595662627,-0.873725844566395
262,1.254635418537192,0,-0.8020509076956921,-0.9094895595662627,-0.873725844566395
263,-1.7826710925541078,1,-0.10063765094144417,0.961039575088237,2.7944785276627675
264,-0.8235216679989604,0,1.2543075133610133,-0.9094895595662627,-0.873725844566395
265,-0.9833799054248183,1,0.15346450321813346,-0.9094895595662627,0.9603763415481862
266,0.05569863784325793,0,-0.18735482629135505,0.961039575088237,0.9603763415481862
267,0.8549898249725474,1,-0.10403328893638968,-0.9094895595662627,-0.873725844566395
268,0.6951315875466895,0,-0.9341383722217657,0.961039575088237,-0.873725844566395
269,0.05569863784325793,1,1.229881747615859,-0.9094895595662627,-0.873725844566395
270,-0.42387607443431574,0,-0.04873289873299143,-0.9094895595662627,0.9603763415481862
271,-1.9425293299799655,1,0.4398680204892935,2.831568709742737,0.9603763415481862
272,0.5352733501208315,1,-0.4921062026444476,0.961039575088237,0.9603763415481862
273,-1.62281285512825,0,0.10284381579768531,-0.9094895595662627,-0.873725844566395
274,1.1747062998242632,0,-0.4219391956732627,0.961039575088237,-0.873725844566395
275,-0.42387607443431574,0,-0.715362267118848,-0.9094895595662627,0.9603763415481862
276,0.6152024688337605,1,0.1587434362354857,0.961039575088237,0.9603763415481862
277,-1.303096380276534,0,-0.17097586655102967,-0.9094895595662627,0.9603763415481862
