,index,Year_Birth,Education,Income,Kidhome,Teenhome
108,962,-0.09797252428961487,4,-0.18756210060581371,1.0073812882604511,-0.8928161323690932
109,963,0.3429038350136771,5,-0.2242201988877163,-0.90806200631928,0.9473392549565187
110,980,-0.7592870632445528,2,0.08030253125610899,1.0073812882604511,0.9473392549565187
111,1005,-1.2001634225478448,3,-0.41509352027178525,-0.90806200631928,0.9473392549565187
112,1027,1.224656553620261,1,-1.3963024148934722,1.0073812882604511,-0.8928161323690932
113,1030,0.04898626214481579,3,1.3716631279659237,-0.90806200631928,-0.8928161323690932
114,1039,-1.27364281576506,3,0.1232874079216902,-0.90806200631928,0.9473392549565187
115,1041,-1.2001634225478448,3,-0.2816729290630332,1.0073812882604511,0.9473392549565187
116,1052,-1.5675603886339213,5,1.1185919926187788,-0.90806200631928,-0.8928161323690932
117,1062,1.224656553620261,5,-0.142018600329186,-0.90806200631928,-0.8928161323690932
118,1076,0.783780194316969,5,1.9593557112086588,-0.90806200631928,-0.8928161323690932
119,1077,0.4163832282308924,2,-0.8441514396296375,1.0073812882604511,0.9473392549565187
120,1092,-0.8327664564617682,3,1.22414684668177,-0.90806200631928,-0.8928161323690932
121,1111,0.9307389807513997,2,1.7047494016948863,-0.90806200631928,-0.8928161323690932
122,1114,1.004218373968615,5,-1.3390357664353223,1.0073812882604511,-0.8928161323690932
123,1118,-0.31841070394126086,1,-1.0429332339933046,-0.90806200631928,-0.8928161323690932
124,1121,0.6368214078825384,5,-0.6255984628169746,1.0073812882604511,-0.8928161323690932
125,1128,1.0776977671858303,1,-1.324521392496295,-0.90806200631928,-0.8928161323690932
126,1130,-1.4206016021994907,4,1.0387164155248363,-0.90806200631928,0.9473392549565187
127,1134,1.0776977671858303,3,1.2956022260739049,-0.90806200631928,-0.8928161323690932
128,1136,-0.1714519175068302,5,-0.3849482820907283,1.0073812882604511,0.9473392549565187
129,1165,0.1224656553620311,3,0.8214194903030507,-0.90806200631928,0.9473392549565187
130,1170,1.885971092575199,1,-1.4250055197664848,-0.90806200631928,-0.8928161323690932
131,1174,0.6368214078825384,1,-0.9922259660652922,1.0073812882604511,-0.8928161323690932
132,1183,-0.9062458496789835,1,-1.3954650471662207,1.0073812882604511,0.9473392549565187
133,1187,-1.3471222089822754,5,0.788389985505905,-0.90806200631928,0.9473392549565187
134,1196,-0.39189009715847617,2,0.0855128193367855,-0.90806200631928,0.9473392549565187
135,1203,0.6368214078825384,3,-1.3847188279998253,1.0073812882604511,-0.8928161323690932
136,1220,1.1511771604030456,1,-1.6799839927145914,1.0073812882604511,-0.8928161323690932
137,1229,-1.1266840293306295,4,-0.30707308345633116,1.0073812882604511,0.9473392549565187
138,1240,1.004218373968615,1,-0.8999759547797429,1.0073812882604511,-0.8928161323690932
139,1241,-0.2449313107240455,5,0.6517129642467302,2.9228245828401827,0.9473392549565187
140,1246,1.5920535197063377,1,-1.7469734108947181,1.0073812882604511,-0.8928161323690932
141,1253,0.1224656553620311,3,1.379943764379856,-0.90806200631928,0.9473392549565187
142,1255,-0.02449313107239954,5,0.4700972082917204,1.0073812882604511,0.9473392549565187
143,1264,-1.3471222089822754,3,0.09704988580114063,1.0073812882604511,0.9473392549565187
144,1276,0.3429038350136771,4,-0.3575012288085931,1.0073812882604511,-0.8928161323690932
145,1277,-0.4653694903756915,3,-0.19784311547929148,1.0073812882604511,2.7874946422821307
146,1284,-1.4206016021994907,1,-0.8399646009933796,-0.90806200631928,-0.8928161323690932
147,1287,-0.09797252428961487,2,0.08272159357928023,1.0073812882604511,0.9473392549565187
148,1306,0.4163832282308924,3,0.23944891986320133,1.0073812882604511,0.9473392549565187
149,1312,-0.39189009715847617,4,0.004195108934798545,-0.90806200631928,0.9473392549565187
150,1324,0.26942444179646174,1,-1.2402263746196358,1.0073812882604511,-0.8928161323690932
151,1337,0.9307389807513997,4,-0.4269097093118909,-0.90806200631928,-0.8928161323690932
152,1341,0.4898626214481077,4,-0.08326329813370001,-0.90806200631928,0.9473392549565187
153,1344,0.8572595875341844,1,-0.9623133300306941,1.0073812882604511,-0.8928161323690932
154,1346,-0.8327664564617682,2,-0.8450818482154726,-0.90806200631928,0.9473392549565187
155,1348,0.4163832282308924,3,0.7912277316927021,-0.90806200631928,0.9473392549565187
156,1361,1.5920535197063377,1,-1.2931201027243606,1.0073812882604511,-0.8928161323690932
157,1398,-0.1714519175068302,4,0.8740340958320252,-0.90806200631928,0.9473392549565187
158,1416,-0.31841070394126086,1,-1.0429332339933046,-0.90806200631928,-0.8928161323690932
159,1421,0.1224656553620311,2,0.9607016556025639,-0.90806200631928,-0.8928161323690932
160,1428,-0.9062458496789835,2,-0.2936286793910141,1.0073812882604511,0.9473392549565187
161,1435,0.6368214078825384,2,-0.6497425656193953,1.0073812882604511,0.9473392549565187
